Descrição,Preço,Estrelas,TotalReviews,Url,Loja,Categoria
Smartphone Redmi 9 4G/128GB Polar White - Xiaomi,1599.0,4.5,909.0,https://www.amazon.com.br/Smartphone-Redmi-128GB-Polar-White/dp/B0881TL57H/ref=sr_1_247?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261903&s=electronics&sr=1-247&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"SMARTPHONE G MAX 2 64GB 2 GB RAM TELA 6,5"" HD+, CAMERA TRIPLA 8 MP, PROCESSADOR OCTA CORE PRETO P9156",790.36,0.0,0.0,https://www.amazon.com.br/SMARTPHONE-CAMERA-TRIPLA-PROCESSADOR-PRETO/dp/B099FHGBWR/ref=sr_1_253?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261903&s=electronics&sr=1-253&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Telefone, Smartphone, 2GB + 16GB 5MP + 2MP Câmera 3G Cartão SIM para presente Android(Preto)",698.39,0.0,0.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg11_1?ie=UTF8&adId=A01863802MEXUUXRQOISE&url=%2FTelefone-Smartphone-C%25C3%25A2mera-presente-Android%2Fdp%2FB09HSWXY6C%2Fref%3Dsr_1_257_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261903%26s%3Delectronics%26sr%3D1-257-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261903&id=8308195226134292&widgetName=sp_mtf,Amazon,Smartphone
"Smartphone, cartão SIM 3G 5MP + câmera 2MP Telefone de tela cheia de 6,82 polegadas, telefone com desbloqueio de impressão digital, para presente Android(azul)",665.79,0.0,0.0,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg11_1?ie=UTF8&adId=A07260212ZIW8JJXV084Z&url=%2FSmartphone-Telefone-polegadas-desbloqueio-impress%25C3%25A3o%2Fdp%2FB09H5477RS%2Fref%3Dsr_1_258_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1634261903%26s%3Delectronics%26sr%3D1-258-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634261903&id=8308195226134292&widgetName=sp_mtf,Amazon,Smartphone
"Smartphone Motorola Moto G60 128GB Azul 4G - 6GB RAM Tela 6,8” Câm. Tripla + Selfie 32MP",2099.0,4.4,4.0,https://www.amazon.com.br/Smartphone-Motorola-Moto-G60-128GB/dp/B094NY6S8T/ref=sr_1_259?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261903&s=electronics&sr=1-259&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Estabilizador Eletrônico para SmartPhone Smooth4 com 3 eixos,633.99,4.7,10.0,https://www.amazon.com.br/Estabilizador-Eletr%C3%B4nico-SmartPhone-Smooth4-eixos/dp/B07BR1RC13/ref=sr_1_260?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261903&s=electronics&sr=1-260&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Celular Xiaomi Note 8 128GB Rom 4GB Ram Dual - Versão Global - Space Black,1599.9,4.7,841.0,https://www.amazon.com.br/Celular-Xiaomi-Note-128GB-Dual/dp/B081TL4VYQ/ref=sr_1_261?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261903&s=electronics&sr=1-261&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Multilaser G Max 2 4GB + 128GB Tela 6.5"" Android 11 Preto - P9158",914.32,0.0,0.0,https://www.amazon.com.br/Smartphone-Multilaser-Max-128GB-Android/dp/B099FJ8SLJ/ref=sr_1_263?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261903&s=electronics&sr=1-263&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Celular Motorola Moto E7 Aquamarine 32gb Tela 6.5"" 2gb Ram Cam Dupla 48mp + 2mp",959.92,5.0,4.0,https://www.amazon.com.br/Celular-Motorola-Moto-E7-Aquamarine/dp/B08TPWZXHT/ref=sr_1_264?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261903&s=electronics&sr=1-264&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Celular Xiaomi Redmi 9i 128Gb 4Gb Ram Versão global - Sea Blue,1399.99,4.4,578.0,https://www.amazon.com.br/Celular-Xiaomi-9i-Vers%C3%A3o-global/dp/B08JCY7HVX/ref=sr_1_266?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261903&s=electronics&sr=1-266&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Galaxy Watch Active2 Preto,997.0,4.7,321.0,https://www.amazon.com.br/SAMSUNG-SM-R820-Galaxy-Watch-Active2/dp/B08C1TCX1Z/ref=sr_1_267?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261903&s=electronics&sr=1-267&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Xiaomi Redmi 9T 4GB + 128GB LTE Versão Global (Carbon Gray),1429.0,4.6,818.0,https://www.amazon.com.br/Xiaomi-Redmi-Vers%C3%A3o-Global-Carbon/dp/B08SQP8948/ref=sr_1_268?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261903&s=electronics&sr=1-268&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Xiaomi Poco M3 4GB+128GB Versão Global (Black),1349.0,4.7,864.0,https://www.amazon.com.br/Xiaomi-M3-128GB-Vers%C3%A3o-Global/dp/B08P4MW2RB/ref=sr_1_270?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261905&s=electronics&sr=1-270&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Impressora FujiFilm Instax Mini Link SmartPhone Azul Dark Denim,565.0,5.0,5.0,https://www.amazon.com.br/Impressora-FujiFilm-Instax-SmartPhone-Denim/dp/B08DVGTW7T/ref=sr_1_271?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261905&s=electronics&sr=1-271&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Celular Xiaomi Redmi 9A Versão Global 32gb / 2gb Ram/Tela 6.53"" - Green",799.0,4.4,609.0,https://www.amazon.com.br/Celular-Xiaomi-Redmi-Vers%C3%A3o-Global/dp/B08CH7RHDP/ref=sr_1_272?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261905&s=electronics&sr=1-272&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Xiaomi Redmi Note 9 128GB com NFC Preto,1649.99,4.5,463.0,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-128GB-Preto/dp/B08GLN8QHG/ref=sr_1_274?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261905&s=electronics&sr=1-274&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Estabilizador Zhiyun Smooth 4 para Smartphones, Preto, Anatel com Garantia no Brasil",643.93,4.3,264.0,https://www.amazon.com.br/Estabilizador-Eletr%C3%B4nico-SmartPhone-Smooth4-eixos/dp/B07BH4HD4P/ref=sr_1_275?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261905&s=electronics&sr=1-275&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Celular Xiaomi Mi 10 Lite 128GB / 6GB RAM/Dual sim/Tela 6.57"" / Câmeras de 64MP + 8MP + 2MP + 5MP e 16MP - Cosmic Grey",1908.9,4.5,557.0,https://www.amazon.com.br/Celular-Xiaomi-Mi-10-Lite/dp/B089Y35SKG/ref=sr_1_276?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261905&s=electronics&sr=1-276&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Xiaomi Poco M3 4GB+128GB Versão Global (Yellow),1409.0,4.6,619.0,https://www.amazon.com.br/Xiaomi-M3-Vers%C3%A3o-Global-Yellow/dp/B08P4NKMWM/ref=sr_1_278?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261905&s=electronics&sr=1-278&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Xiaomi Redmi 9T,1299.0,4.7,365.0,https://www.amazon.com.br/Xiaomi-Redmi-Vers%C3%A3o-Global-Carbon/dp/B08SR3M8G8/ref=sr_1_279?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261905&s=electronics&sr=1-279&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Xiaomi Redmi 9 Dual Chip 128gb 4gb Carbon Black,1599.0,4.1,42.0,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-128gb-Carbon/dp/B08K96X46W/ref=sr_1_283?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261905&s=electronics&sr=1-283&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Samsung Galaxy S20 FE 128GB 6.5 Octa Core Branco,2424.9,5.0,1.0,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-128GB-Branco/dp/B095XD8KHS/ref=sr_1_284?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261905&s=electronics&sr=1-284&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Redmi Note 9S Dual SIM 128GB azul-aurora 4GB RAM,1799.0,4.7,125.0,https://www.amazon.com.br/Smartphone-Redmi-Note-128GB-azul-aurora/dp/B08P92GSH3/ref=sr_1_288?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261905&s=electronics&sr=1-288&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Xiaomi Redmi Note 10 4GB+128GB Versão global Lake Green,1749.0,4.7,1573.0,https://www.amazon.com.br/Xiaomi-Redmi-128GB-Vers%C3%A3o-global/dp/B08ZMB9KFF/ref=sr_1_291?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261905&s=electronics&sr=1-291&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Xiaomi Poco M3 4GB+64GB Versão Global (POCO Yellow),1359.99,4.7,500.0,https://www.amazon.com.br/Xiaomi-M3-Vers%C3%A3o-Global-POCO/dp/B08P4PBSK2/ref=sr_1_294?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261905&s=electronics&sr=1-294&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Moto E6S Rosa, com Tela de 6,1, 4G, 32 GB e Câmera Dupla de 13 MP + 2 MP - XT2053-2""",799.0,4.4,6.0,https://www.amazon.com.br/Smartphone-Moto-Rosa-C%C3%A2mera-Dupla/dp/B08NFJVBRX/ref=sr_1_292?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-292&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
CELULAR XIAOMI REDMI 9 DUAL 32GB Sunset Purple (ROXO),1199.99,4.6,420.0,https://www.amazon.com.br/CELULAR-XIAOMI-REDMI-Sunset-Purple/dp/B08B3PLLGK/ref=sr_1_293?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-293&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Xiaomi Redmi Note 10 Versão Global 6GB+128GB Lake Green,1738.9,4.6,1514.0,https://www.amazon.com.br/Xiaomi-Note-10-Vers%C3%A3o-Global/dp/B0917K8JXQ/ref=sr_1_294?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-294&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone realme 8 5G RMX3241 Dual SIM 128GB 6.4"" 48 + 2 + 2MP / 16MP OS 11 - Supersonic Black (Supersonic Black)",1743.0,4.0,3.0,https://www.amazon.com.br/Smartphone-realme-RMX3241-Dual-128GB/dp/B0915YXK7R/ref=sr_1_295?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-295&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Positivo Twist 4 Pro S518 Black Piano,675.0,0.0,0.0,https://www.amazon.com.br/Smartphone-Positivo-Twist-S518-Black/dp/B08Z354MG5/ref=sr_1_299?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-299&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Xiaomi Redmi 9 India 64GB 4GB RAM Tela 6,53'' Android 10 Octa-Core Dual Sim - Laranja",1031.37,4.1,6.0,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Android-Octa-Core/dp/B08696W3B3/ref=sr_1_300?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-300&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Xiaomi Redmi Note 10 PRO 64GB 6GB - Versão Global - Gradient Bronze,2589.22,4.7,16.0,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-64GB/dp/B08Z7PVNMJ/ref=sr_1_301?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-301&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Samsung Galaxy A31 Azul, Tela de 6,4, 4G, 128GB e Camera de 48MP + 8MP + 5MP + 5MP - SM-A315GZBKZTO",1699.9,4.7,178.0,https://www.amazon.com.br/Samsung-Galaxy-Azul-128GB-Camera/dp/B08B11Y35W/ref=sr_1_302?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-302&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Redmi Note 10S Starlight Purple 6GB RAM 128GB ROM,1734.0,5.0,1.0,https://www.amazon.com.br/Redmi-Note-Starlight-Purple-128GB/dp/B09DD8J1RS/ref=sr_1_308?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-308&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone LG K40S - Azul,999.0,4.6,1297.0,https://www.amazon.com.br/LG-Smartphone-K40S-Azul/dp/B07ZS5T15P/ref=sr_1_309?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-309&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Instax Mini Link - Impressora para Smartphone - Edição Limitada: Beige Gold,699.0,4.8,37.0,https://www.amazon.com.br/Instax-Mini-Link-Impressora-Smartphone/dp/B08J83N8KF/ref=sr_1_311?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-311&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Xioami Redmi 8 64GB Onyx Black [Preto],1196.49,4.6,2592.0,https://www.amazon.com.br/Smartphone-Xioami-Redmi-Black-Preto/dp/B07YY69L8M/ref=sr_1_312?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-312&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Celular Motorola Moto G10 Cinza Aurora 64gb Tela 6.5 4gb Ram 48mp 8mp 2mp 2mp,1230.9,4.7,27.0,https://www.amazon.com.br/Celular-Motorola-Moto-Cinza-Aurora/dp/B09155S5X8/ref=sr_1_314?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-314&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Roteador Asus Gaming AiMesh AC2900 DBand 3AN MUMIMO Gig Ipv6 - PN # RT-AC86U,1272.52,4.4,4203.0,https://www.amazon.com.br/ASUS-Dual-band-AiProtection-Compatible-RT-AC86U/dp/B0752FD3XJ/ref=sr_1_315?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-315&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Estabilizador, i-Steady V2 3-Axis AI Smart Tracking Palm Gimbal Handheld Smartphone Estabilizador Controle de Gestos com Beauty Light POV Inception Timelapse Panorâmico Horizontal Vertical Recarregável",815.59,0.0,0.0,https://www.amazon.com.br/Estabilizador-Smartphone-Panor%C3%A2mico-Horizontal-Recarreg%C3%A1vel/dp/B09BZ9J75J/ref=sr_1_316?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-316&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Xiaomi Redmi Note 9 128GB 4GB RAM - Versão Global - Midnight Grey (Midnight Grey),1525.0,4.7,3727.0,https://www.amazon.com.br/Xiaomi-Redmi-Note-128GB-4GB/dp/B0881TQK2L/ref=sr_1_318?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261910&s=electronics&sr=1-318&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Xiaomi Mi 9 Lite – 64 GB 6 RB RAM – Azul – Versão Global,2698.0,4.7,977.0,https://www.amazon.com.br/Smartphone-Xiaomi-Mi-Lite-Vers%C3%A3o/dp/B07YCHRX9N/ref=sr_1_316?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261914&s=electronics&sr=1-316&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Xiaomi Poco M3 4GB+64GB Versão Global (Power Black),1199.99,4.6,351.0,https://www.amazon.com.br/Xiaomi-M3-Vers%C3%A3o-Global-Power/dp/B08P4MHXFV/ref=sr_1_318?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261914&s=electronics&sr=1-318&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Xiaomi Poco M3 128GB 4GB Ram Versão Global Preto,1409.0,4.7,1115.0,https://www.amazon.com.br/Xiaomi-128GB-Vers%C3%A3o-Global-Preto/dp/B08N5B2L47/ref=sr_1_319?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261914&s=electronics&sr=1-319&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone DOOGEE S90C, celular robusto, tela de 6,18 polegadas, 12V2A, 5050mAh, Helio P70, Octa Core, 4 GB de RAM, 128GB de ROM, câmera de 16,0 m + 8,0 m, Android 9.0, IP68",1713.0,0.0,0.0,https://www.amazon.com.br/Smartphone-celular-robusto-polegadas-5050mAh/dp/B09BVK913D/ref=sr_1_321?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261914&s=electronics&sr=1-321&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Samsung A11 Azul 64GB Android 10 Tela 6.4"" Camera 13 MP",1379.0,4.6,111.0,https://www.amazon.com.br/Smartphone-Samsung-Azul-Android-Camera/dp/B089RPXG9P/ref=sr_1_325?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261914&s=electronics&sr=1-325&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Celular Motorola Moto G30 Preto 128gb Tela 6.5 4gb Ram Camera 64mp 8mp 2mp 2mp,1419.0,4.5,41.0,https://www.amazon.com.br/Celular-Motorola-Preto-128gb-Camera/dp/B09151QFWJ/ref=sr_1_331?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261914&s=electronics&sr=1-331&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Ulefone Armor 8 Pro Android 11 robusto, 6,1 polegadas HD + IP68 à prova d'água à prova de choque celular externo desbloqueado, Helio P60 6 GB + 128 GB, câmera traseira tripla de 16 MP, NFC DUAL SIM, impressão digital (vermelho)",1826.25,3.9,42.0,https://www.amazon.com.br/Smartphone-Ulefone-polegadas-desbloqueado-impress%C3%A3o/dp/B094CPMDTC/ref=sr_1_332?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261914&s=electronics&sr=1-332&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Smartphone Motorola E6 Play, 5.5, 32gb, Android 9.0, Dual Chip, Câmera 13mp, Preto",749.0,4.4,89.0,https://www.amazon.com.br/Smartphone-Motorola-Android-C%C3%A2mera-Preto/dp/B081FDWZYF/ref=sr_1_333?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261914&s=electronics&sr=1-333&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Xiaomi Redmi Note 9S - 4GB + 64GB - Versão Global - Glacier White,1599.0,4.7,1938.0,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-9S/dp/B085S3RRTM/ref=sr_1_334?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261914&s=electronics&sr=1-334&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Smartphone Xiaomi Redmi Note 8 64GB Rom 4GB Ram Dual Versão Global Azul,1249.9,4.6,57.0,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Vers%C3%A3o-Global/dp/B07ZS22WTS/ref=sr_1_335?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261914&s=electronics&sr=1-335&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
Redmi Note 9 Midnight Grey 3GB RAM 64GB ROM,1189.0,4.2,985.0,https://www.amazon.com.br/Redmi-Note-Midnight-3GB-64GB/dp/B08862918D/ref=sr_1_337?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261914&s=electronics&sr=1-337&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Celular Xiaomi Redmi 9C Dual SIM 32GB 6.53"" - Midnight Gray",899.9,4.5,180.0,https://www.amazon.com.br/Celular-Xiaomi-Redmi-Dual-32GB/dp/B08FC8QRDV/ref=sr_1_338?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261914&s=electronics&sr=1-338&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
"Multifuncional Epson EcoTank L3150 - Tanque de Tinta Colorida, Wi-Fi Direct, USB, Bivolt",1239.0,4.8,9890.0,https://www.amazon.com.br/Multifuncional-Tanque-Tinta-Epson-L3150/dp/B07MSQ4FGG/ref=sr_1_340?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634261914&s=electronics&sr=1-340&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,Amazon,Smartphone
